num_critic_for_reviews,actor_1_fb_likes,gross,movie_title,num_voted_users,cast_total_fb_likes,num_user_for_reviews,actor_2_fb_likes,imdb_score,movie_fb_likes,director_name_factorized,actor_2_name_factorized,genres_factorized,actor_1_name_factorized
200.0,10000.0,2268296.0,the_east,41856,13180,119.0,918.0,6.9,12000,1534,2066,306,788
84.0,18000.0,1029017.0,a_home_at_the_end_of_the_world,12049,21107,135.0,986.0,6.8,1000,1106,2067,17,49
28.0,844.0,64148.0,aberdeen,2601,846,35.0,2.0,7.3,260,1535,2068,270,289
217.0,12000.0,66637.0,the_messenger,29608,14462,92.0,712.0,7.2,0,1536,1081,387,26
12.0,1000.0,23689877.0,tracker,2892,1904,18.0,433.0,6.5,830,1537,1047,755,167
183.0,845.0,871577.0,control,51353,2614,143.0,631.0,7.7,13000,913,5,316,1169
204.0,2000.0,38400000.0,the_terminator,600266,3582,692.0,663.0,8.1,13000,0,588,46,280
153.0,65.0,4063859.0,good_bye_lenin_,114407,200,225.0,51.0,7.7,11000,1538,2069,17,1351
145.0,1000.0,449558.0,the_damned_united,32307,1163,75.0,54.0,7.6,0,323,2070,122,1054
203.0,431.0,14237880.0,the_return_of_the_living_dead,39856,2020,300.0,426.0,7.3,0,1539,2071,658,1352
10.0,18.0,23689877.0,gomorrah,9638,39,25.0,9.0,8.7,0,113,2072,168,1353
93.0,1000.0,2122561.0,mallrats,99033,3254,434.0,898.0,7.2,0,609,2073,127,990
124.0,1000.0,181360000.0,grease,170027,5127,350.0,944.0,7.2,13000,1170,540,756,1354
120.0,40000.0,137963328.0,platoon,291603,42028,505.0,854.0,8.1,9000,78,633,269,1
288.0,503.0,119078393.0,fahrenheit_9_11,113152,1448,1416.0,328.0,7.5,0,942,2074,757,1355
130.0,640.0,102308900.0,butch_cassidy_and_the_sundance_kid,152089,2169,309.0,566.0,8.1,0,1540,2075,758,1356
145.0,382.0,102300000.0,mary_poppins,107408,2045,259.0,279.0,7.8,0,1541,2076,759,1357
62.0,2000.0,54800000.0,ordinary_people,35130,5122,283.0,553.0,7.8,0,351,2077,270,548
188.0,1000.0,24004159.0,around_the_world_in_80_days,68722,3175,191.0,1000.0,5.8,0,158,212,121,51
120.0,804.0,43650000.0,west_side_story,71919,1802,316.0,271.0,7.6,0,1542,2078,760,1344
71.0,13000.0,39800000.0,caddyshack,81599,14921,250.0,573.0,7.4,0,370,2079,300,192
52.0,3000.0,27457409.0,the_brothers,3198,6419,43.0,685.0,6.3,478,1543,1766,200,430
18.0,865.0,25047631.0,the_wood,6585,2724,50.0,405.0,6.9,990,1171,1857,105,536
162.0,18000.0,23272306.0,the_usual_suspects,740918,20821,1182.0,979.0,8.6,28000,11,705,171,11
88.0,321.0,22168359.0,a_nightmare_on_elm_street_5__the_dream_child,29659,584,227.0,101.0,5.1,1000,249,2080,761,1358
96.0,16000.0,21005329.0,van_wilder__party_liaison,89128,19341,258.0,876.0,6.4,0,205,829,127,32
391.0,1000.0,26236603.0,the_wrestler,251349,1582,547.0,245.0,7.9,10000,121,2081,291,441
32.0,469.0,20400000.0,duel_in_the_sun,6304,2037,87.0,436.0,6.9,403,1544,2082,304,764
119.0,957.0,18621249.0,best_in_show,45859,4611,340.0,925.0,7.5,0,1250,509,125,100
201.0,742.0,25244700.0,escape_from_new_york,91017,2270,284.0,602.0,7.2,0,469,1932,46,806
22.0,413.0,14545844.0,school_daze,4756,1284,38.0,282.0,5.8,624,437,2083,752,1359
52.0,555.0,13235267.0,daddy_day_camp,12339,1752,32.0,484.0,2.9,256,1545,769,238,1002
63.0,472.0,12674183.0,mr._nice_guy,19774,773,70.0,155.0,6.2,355,1546,2084,132,1360
97.0,658.0,17508936.0,a_mighty_wind,22408,1660,272.0,378.0,7.3,0,1250,1410,430,1167
34.0,8000.0,12793213.0,mystic_pizza,18286,10430,73.0,960.0,6.2,0,372,350,105,218
10.0,1000.0,23689877.0,war___peace,9277,4528,44.0,888.0,8.2,11000,113,2085,153,51
88.0,711.0,11883495.0,sliding_doors,52805,1462,278.0,427.0,6.8,0,505,472,196,57
25.0,1000.0,11797927.0,tales_from_the_hood,4582,3221,52.0,475.0,6.1,985,1547,1841,662,1157
252.0,1000.0,17605861.0,the_last_king_of_scotland,145580,1184,351.0,149.0,7.7,0,371,470,411,247
137.0,742.0,11642254.0,halloween_5,22929,1308,287.0,256.0,5.2,926,1548,2086,381,806
231.0,11000.0,9203192.0,bernie,45396,11328,136.0,106.0,6.8,15000,776,2087,539,72
9.0,844.0,7518876.0,dolphins_and_whales_3d__tribes_of_the_ocean,172,844,5.0,0.0,6.5,28,1549,2088,762,289
115.0,697.0,8596914.0,pollock,23023,1517,148.0,394.0,7.0,0,930,1793,113,1084
67.0,1000.0,6851636.0,200_cigarettes,13010,2697,182.0,744.0,5.9,0,1550,935,105,84
216.0,24000.0,11434867.0,the_words,59637,51355,130.0,14000.0,7.1,21000,1551,941,260,6
133.0,8000.0,5895238.0,casa_de_mi_padre,17169,10123,70.0,806.0,5.5,9000,1552,279,335,166
149.0,3000.0,6670712.0,city_island,27301,3825,101.0,591.0,7.4,0,1553,1753,200,1326
261.0,3000.0,5359774.0,the_guard,64794,3569,131.0,482.0,7.3,17000,1554,1169,408,202
42.0,1000.0,4693919.0,college,11011,4484,78.0,1000.0,4.6,422,1555,2089,125,600
152.0,4000.0,4859475.0,the_virgin_suicides,116910,7103,520.0,899.0,7.2,0,571,517,17,396
64.0,1000.0,4595000.0,little_voice,13892,2103,160.0,497.0,7.0,915,1221,2090,399,51
76.0,373.0,4542775.0,miss_march,18313,1831,73.0,308.0,5.1,985,1556,2091,127,1361
149.0,17000.0,3588432.0,wish_i_was_here,29341,18947,93.0,1000.0,6.7,0,1557,262,200,110
35.0,4000.0,4394936.0,simply_irresistible,11439,5668,190.0,812.0,5.3,901,1558,603,196,221
47.0,937.0,23689877.0,veronica_mars,55524,3318,315.0,828.0,8.4,0,113,2092,241,1362
108.0,263.0,3029081.0,hedwig_and_the_angry_inch,26300,993,231.0,261.0,7.8,0,1559,2093,191,1363
17.0,97.0,3273588.0,only_the_strong,4195,382,50.0,91.0,6.7,0,1057,2094,54,1364
12.0,397.0,23689877.0,goddess_of_love,522,546,5.0,77.0,5.4,84,1560,2095,416,1365
129.0,4000.0,2207975.0,shattered_glass,28855,8297,190.0,3000.0,7.2,0,944,128,433,563
84.0,244.0,2025238.0,novocaine,9589,489,105.0,230.0,5.8,289,1561,2096,369,1366
61.0,944.0,1028337.0,the_business_of_strangers,3413,1407,78.0,257.0,6.4,29,1562,1983,306,572
147.0,682.0,638641.0,the_wild_bunch,63192,2379,287.0,288.0,8.0,0,1563,2097,10,1367
147.0,976.0,2077046.0,the_wackness,27266,2748,75.0,617.0,7.0,0,691,896,105,535
23.0,187.0,13027857.0,the_great_train_robbery,11623,297,50.0,34.0,7.0,643,1564,2098,763,1368
75.0,631.0,267194.0,morvern_callar,6906,841,111.0,104.0,6.7,605,1505,2099,270,1059
17.0,721.0,869325.0,beastmaster_2__through_the_portal_of_time,2281,2000,16.0,514.0,3.8,125,1565,2100,0,1369
16.0,767.0,399611.0,the_5th_quarter,1245,2370,29.0,529.0,5.7,0,1566,2101,122,983
60.0,173.0,181798.0,the_flower_of_evil,2591,282,36.0,67.0,6.6,52,1358,2102,270,1370
63.0,1000.0,115862.0,the_greatest,7394,2163,50.0,943.0,6.7,0,932,162,17,398
56.0,974.0,1346503.0,snow_flower_and_the_secret_fan,3024,2430,22.0,595.0,6.1,0,402,2103,433,28
36.0,596.0,117560.0,come_early_morning,2330,1081,29.0,206.0,6.2,224,1567,2104,17,137
47.0,773.0,54606.0,lucky_break,1940,2440,34.0,766.0,6.2,30,1135,774,314,1371
38.0,11000.0,20714400.0,julia,6454,15604,44.0,949.0,7.4,733,1568,745,270,209
26.0,11000.0,36497.0,surfer__dude,7367,14599,37.0,826.0,4.7,850,1569,173,125,72
47.0,103.0,23807.0,lake_of_fire,2143,105,29.0,2.0,8.3,570,653,2105,4,1372
68.0,861.0,23689877.0,11_14,38273,2200,133.0,618.0,7.2,0,1570,2029,539,1175
19.0,636.0,23689877.0,men_of_war,2989,2152,38.0,472.0,5.8,176,1571,1835,65,1373
39.0,592.0,23689877.0,don_mckay,2050,1227,17.0,521.0,5.9,275,1572,2106,150,1374
162.0,16000.0,65804.0,deadfall,32512,27575,86.0,10000.0,6.3,0,1153,35,168,41
37.0,933.0,23689877.0,a_shine_of_rainbows,1696,1940,19.0,767.0,7.2,1000,1383,1107,463,263
26.0,848.0,23689877.0,the_hit_list,10196,3469,39.0,816.0,5.4,0,1573,2107,3,1375
10.0,805.0,23689877.0,emma,10388,2563,50.0,432.0,8.2,0,113,2108,105,813
179.0,391.0,2120439.0,videodrome,60522,477,228.0,20.0,7.3,0,471,2109,315,1376
88.0,809.0,3895664.0,l_auberge_espagnole,34383,1858,149.0,447.0,7.3,0,1574,2110,200,829
43.0,11000.0,20200.0,song_one,6797,12772,21.0,485.0,5.8,0,1575,2111,419,203
136.0,33000.0,31874869.0,murder_by_numbers,43575,34605,302.0,455.0,6.1,0,466,688,180,350
111.0,163.0,542860.0,winter_in_wartime,9230,219,37.0,20.0,7.1,0,1576,2112,156,1377
13.0,2000.0,23689877.0,freaky_deaky,6741,6569,11.0,2000.0,6.5,0,1577,2113,408,332
64.0,343.0,23689877.0,the_train,10119,502,124.0,94.0,7.9,0,407,2114,764,1378
6.0,978.0,15059.0,trade_of_innocents,748,1443,8.0,323.0,5.4,543,1578,2115,306,529
112.0,778.0,11905519.0,the_protector,30210,2205,214.0,635.0,7.1,0,1579,2116,28,577
12.0,722.0,69582.0,stiff_upper_lips,867,1477,21.0,338.0,6.4,109,1580,976,125,359
15.0,229.0,23689877.0,the_inbetweeners,55987,1239,42.0,223.0,8.4,0,113,2117,127,1379
161.0,883.0,32541719.0,bend_it_like_beckham,89806,2201,438.0,528.0,6.7,0,1381,2118,334,613
68.0,688.0,3064356.0,sunshine_state,3433,2584,81.0,659.0,6.9,160,1430,2119,17,116
25.0,592.0,7009668.0,crossover,8707,2000,36.0,378.0,2.1,244,1193,2120,765,1380
23.0,634.0,352684.0,khiladi_786,4633,1065,31.0,284.0,4.3,365,1581,2121,170,1381
222.0,37.0,27024.0,_rec__2,55597,73,148.0,9.0,6.6,4000,1295,2122,429,1382
9.0,25.0,531806.0,standing_ovation,548,72,6.0,11.0,3.4,277,1405,2123,766,1383
119.0,1000.0,159600000.0,the_sting,175607,2387,252.0,559.0,8.3,0,1540,1724,539,349
90.0,368.0,58800000.0,chariots_of_fire,40511,1651,213.0,303.0,7.2,0,659,413,122,1384
62.0,907.0,50382128.0,diary_of_a_mad_black_woman,10472,2723,202.0,637.0,5.6,0,1582,640,105,595
71.0,509.0,35811509.0,shine,43013,888,104.0,294.0,7.7,0,615,674,520,1246
364.0,23000.0,24475193.0,don_jon,190494,44265,314.0,19000.0,6.6,33000,1583,24,105,58
72.0,16000.0,15700000.0,high_plains_drifter,36381,17599,169.0,742.0,7.6,0,326,2124,767,303
122.0,19000.0,6200756.0,ghost_world,96129,34106,488.0,12000.0,7.4,5000,992,127,200,59
100.0,14000.0,1292119.0,iris,14786,16768,144.0,1000.0,7.1,0,768,680,425,141
24.0,113.0,23689877.0,galaxina,1955,396,44.0,110.0,3.4,438,1584,2125,376,1385
112.0,517.0,3629758.0,the_chorus,44151,745,110.0,86.0,7.9,0,1585,2126,419,1386
67.0,636.0,6239558.0,mambo_italiano,5548,1033,67.0,210.0,6.7,352,1586,2127,200,609
91.0,715.0,1056102.0,wonderland,18792,1315,153.0,436.0,6.6,1000,1587,2128,171,1387
103.0,782.0,27545445.0,do_the_right_thing,59524,2892,418.0,652.0,7.9,0,437,1061,270,1388
27.0,4000.0,56007.0,harvard_man,3754,6776,69.0,902.0,4.9,113,1588,751,733,221
205.0,232.0,611709.0,le_havre,15267,391,41.0,67.0,7.2,0,1589,2129,200,1389
192.0,56.0,753501.0,irreversible,87244,118,664.0,46.0,7.4,13000,1076,2130,171,1390
72.0,31.0,22770.0,r100,1658,81,12.0,17.0,6.1,543,1590,2131,200,1391
33.0,397.0,2197331.0,rang_de_basanti,70233,1519,321.0,227.0,8.4,0,1591,2132,768,1392
22.0,934.0,23689877.0,animals,605,2030,8.0,697.0,6.2,679,1592,1115,270,1393
48.0,472.0,27445.0,salvation_boulevard,3788,561,31.0,39.0,5.3,1000,1593,2133,659,603
65.0,4000.0,766487.0,the_ten,15315,4883,117.0,543.0,5.0,915,669,916,127,64
29.0,5000.0,18434.0,a_room_for_romeo_brass,4471,6111,47.0,680.0,7.7,484,1594,2134,200,212
284.0,286.0,1196752.0,headhunters,79353,385,121.0,52.0,7.6,23000,1085,2135,168,1394
187.0,796.0,23689877.0,grabbers,13227,1832,70.0,567.0,6.3,11000,1595,45,769,1395
47.0,393.0,795126.0,saint_ralph,4976,955,52.0,259.0,7.6,989,1596,2136,422,1396
88.0,631.0,23689877.0,miss_julie,2894,631,14.0,0.0,5.6,0,1597,2137,17,1059
41.0,208.0,9709597.0,somewhere_in_time,21049,454,249.0,191.0,7.3,0,900,2138,49,1397
24.0,374.0,563699.0,dum_maaro_dum,3266,787,27.0,282.0,6.2,421,1598,2139,28,1398
318.0,852.0,83574831.0,insidious__chapter_2,109214,2975,269.0,618.0,6.6,35000,33,2029,560,627
250.0,1000.0,87025093.0,saw_ii,188679,4134,864.0,654.0,6.6,0,1303,1057,364,975
411.0,14000.0,71897215.0,10_cloverfield_lane,126893,14504,440.0,338.0,7.3,33000,1599,2140,770,71
106.0,608.0,64267897.0,jackass__the_movie,67992,1770,327.0,362.0,6.6,0,899,1353,771,842
159.0,2000.0,56536016.0,lights_out,13523,3344,95.0,509.0,6.9,0,1600,2141,429,332
251.0,581.0,104007828.0,paranormal_activity_3,76828,2371,314.0,438.0,5.8,24000,929,2142,429,1399
183.0,852.0,50820940.0,ouija,31915,5056,159.0,707.0,4.4,18000,1601,2143,471,627
131.0,506.0,44793200.0,a_nightmare_on_elm_street_3__dream_warriors,49820,1584,311.0,449.0,6.6,0,168,1968,528,1400
297.0,1000.0,43771291.0,the_gift,79916,3215,279.0,562.0,7.1,15000,1327,1851,60,510
41.0,399.0,44456509.0,instructions_not_included,22105,688,81.0,89.0,7.6,14000,1602,2144,200,1401
248.0,235.0,53884821.0,paranormal_activity_4,51204,799,247.0,119.0,4.6,26000,929,2145,429,1402
42.0,726.0,36000000.0,the_robe,6359,1920,69.0,422.0,6.8,0,1603,2146,433,1183
33.0,462.0,41833347.0,the_return_of_the_pink_panther,19596,971,73.0,278.0,7.1,620,883,1839,656,1403
91.0,40000.0,34872293.0,freddy_s_dead__the_final_nightmare,30765,42002,252.0,618.0,4.9,963,840,1229,499,1
185.0,9000.0,34468224.0,monster,105568,11736,533.0,844.0,7.3,0,1604,1327,393,233
69.0,617.0,23689877.0,20_000_leagues_under_the_sea,22123,799,108.0,53.0,7.2,0,810,2147,772,391
220.0,510.0,32453345.0,paranormal_activity__the_marked_ones,31791,2161,155.0,358.0,5.0,10000,1605,2148,560,1404
117.0,12000.0,26010864.0,the_elephant_man,161972,13864,356.0,754.0,8.2,9000,507,895,113,82
471.0,11000.0,27296514.0,dallas_buyers_club,326494,17738,340.0,3000.0,8.0,65000,645,1859,113,72
152.0,10000.0,25799043.0,the_lazarus_effect,28513,11771,126.0,830.0,5.2,0,1606,1355,321,351
274.0,716.0,25530884.0,memento,845580,1997,2067.0,651.0,8.5,40000,3,664,60,635
336.0,972.0,27689474.0,oculus,85688,2071,339.0,407.0,6.5,23000,1607,2149,364,1405
174.0,1000.0,24138847.0,clerks_ii,114797,2990,472.0,898.0,7.4,0,609,2073,125,990
151.0,838.0,21994911.0,billy_elliot,98354,1122,433.0,203.0,7.7,0,564,2150,419,385
276.0,7000.0,21501098.0,the_way_way_back,115813,8375,216.0,468.0,7.4,22000,1608,53,200,252
12.0,901.0,19281235.0,house_party_2,3571,2523,11.0,413.0,5.1,232,1609,2151,399,1406
18.0,492.0,20659423.0,the_man_from_snowy_river,5894,854,56.0,155.0,7.3,0,83,2152,773,1407
28.0,2000.0,19421271.0,doug_s_1st_movie,2448,2908,18.0,804.0,5.0,122,1610,2153,233,176
95.0,205.0,20733485.0,the_apostle,11622,428,157.0,130.0,7.2,1000,1611,1192,270,1408
74.0,977.0,19032261.0,mommie_dearest,10564,2014,161.0,485.0,6.7,0,1612,945,113,1291
179.0,11000.0,24809547.0,our_idiot_brother,74875,15710,115.0,3000.0,6.4,11000,1613,201,200,336
125.0,882.0,19097994.0,race,11744,2410,49.0,845.0,7.1,0,249,419,122,1030
22.0,1000.0,23031390.0,the_players_club,4345,2868,26.0,597.0,5.6,575,1614,2154,200,85
196.0,1000.0,21197315.0,as_above__so_below,49948,1410,211.0,200.0,6.1,14000,1234,2155,236,1193
9.0,1000.0,17382982.0,addicted,5975,2840,33.0,694.0,5.2,0,803,2156,306,1182
31.0,2000.0,14821531.0,eve_s_bayou,6915,3843,209.0,434.0,7.3,599,1022,1962,270,1190
309.0,17000.0,18656400.0,still_alice,86077,19673,195.0,2000.0,7.5,45000,1615,312,270,224
15.0,535.0,23689877.0,the_egyptian,2498,2112,67.0,440.0,6.6,376,1616,2157,433,1409
36.0,13000.0,14905359.0,nighthawks,12519,14306,107.0,970.0,6.4,0,1617,2158,23,237
129.0,935.0,14343976.0,friday_the_13th_part_viii__jason_takes_manhattan,22961,1327,291.0,120.0,4.5,1000,1618,2159,774,1410
168.0,567.0,241437427.0,my_big_fat_greek_wedding,102071,1495,756.0,312.0,6.6,5000,502,1470,215,932
444.0,11000.0,14123773.0,spring_breakers,108683,12306,561.0,892.0,5.3,25000,1619,1930,152,182
123.0,742.0,15126948.0,halloween__the_curse_of_michael_myers,20815,1227,335.0,152.0,4.9,0,1620,2160,381,806
173.0,269.0,13622333.0,y_tu_mamá_también,91377,361,385.0,43.0,7.7,0,122,2161,621,1411
246.0,605.0,13464388.0,shaun_of_the_dead,395921,1686,859.0,427.0,8.0,19000,229,2162,476,1412
74.0,1000.0,13350177.0,the_haunting_of_molly_hartley,7904,4856,113.0,984.0,3.8,562,1621,2163,327,1413
68.0,11000.0,13269963.0,lone_star,23202,11400,173.0,189.0,7.6,0,1430,2164,498,72
144.0,742.0,17768000.0,halloween_4__the_return_of_michael_myers,29629,1136,374.0,120.0,5.9,0,807,2165,381,806
96.0,690.0,12947763.0,april_fool_s_day,10624,1160,125.0,190.0,6.2,0,1622,2166,364,979
42.0,801.0,14100000.0,diner,14995,2943,87.0,796.0,7.2,0,277,1095,200,899
29.0,926.0,12200000.0,lone_wolf_mcquade,7973,2383,65.0,400.0,6.3,0,1623,2167,579,378
228.0,520.0,17683670.0,apollo_18,47227,1520,323.0,270.0,5.2,0,1624,2168,315,1414
195.0,968.0,12055108.0,sunshine_cleaning,61151,2528,134.0,934.0,6.9,0,1625,826,200,360
203.0,155.0,27285953.0,no_escape,48675,259,214.0,78.0,6.8,16000,1234,2169,3,1415
44.0,21000.0,14056528.0,the_beastmaster,15345,23714,87.0,982.0,6.2,0,1626,435,1,1416
14.0,746.0,23689877.0,solomon_and_sheba,2017,1332,33.0,333.0,6.2,270,1544,2170,153,1417
59.0,729.0,11675178.0,fifty_shades_of_black,9509,2848,53.0,706.0,3.5,11000,1627,758,125,1418
45.0,849.0,10572742.0,not_easily_broken,2326,2269,21.0,578.0,6.1,738,1628,215,17,676
42.0,998.0,23689877.0,a_farewell_to_arms,3519,1284,46.0,164.0,6.6,213,1629,2171,387,1419
12.0,927.0,9658370.0,the_perfect_match,1180,3552,9.0,509.0,4.5,740,803,459,127,792
29.0,93.0,9628751.0,digimon__the_movie,5164,315,65.0,45.0,5.9,207,1630,2172,249,1420
121.0,3000.0,8786715.0,saved_,40274,5668,324.0,835.0,6.9,0,1631,2173,200,514
135.0,150.0,3432342.0,the_barbarian_invasions,24921,253,166.0,28.0,7.7,0,1632,2174,618,1421
27.0,559.0,23689877.0,robin_and_marian,8930,1199,90.0,249.0,6.6,672,421,1919,185,1422
56.0,847.0,6755271.0,the_forsaken,7319,3004,131.0,591.0,5.3,327,1633,2175,381,1423
22.0,11000.0,7230000.0,force_10_from_navarone,13587,13591,80.0,794.0,6.3,729,1494,2176,108,42
59.0,859.0,6157157.0,uhf,21416,3942,198.0,448.0,7.0,0,1634,1212,200,1424
61.0,2000.0,6088249.0,grandma_s_boy,67853,5202,202.0,936.0,7.0,0,1635,0,125,930
60.0,1000.0,5480318.0,slums_of_beverly_hills,9427,2691,79.0,778.0,6.6,462,1402,2177,200,450
164.0,973.0,5321508.0,once_upon_a_time_in_the_west,216005,2589,565.0,423.0,8.6,10000,737,2178,713,1425
81.0,4000.0,5308707.0,made,15053,5245,165.0,585.0,6.4,393,47,1611,369,211
415.0,18000.0,5009677.0,moon,260607,19404,485.0,572.0,7.9,47000,75,2179,383,11
43.0,2000.0,4328294.0,keeping_up_with_the_steins,2719,5900,41.0,847.0,5.4,249,1373,1941,125,844
7.0,55.0,4074023.0,sea_rex_3d__journey_to_a_prehistoric_world,296,55,4.0,0.0,6.9,89,1636,2180,4,1426
120.0,990.0,4306697.0,the_sweet_hereafter,26720,2820,196.0,900.0,7.7,920,842,1349,270,236
195.0,186.0,3950029.0,of_gods_and_men,12411,416,89.0,135.0,7.2,0,1637,2181,270,1257
109.0,25000.0,4040588.0,bottle_shock,12233,25676,89.0,579.0,6.8,0,1638,439,200,9
21.0,922.0,3792188.0,jekyll_and_hyde..._together_again,881,1324,32.0,162.0,6.2,323,1639,2182,775,1427
93.0,14000.0,3049135.0,heavenly_creatures,50197,14574,265.0,433.0,7.4,0,16,1047,776,141
12.0,4000.0,4700361.0,90_minutes_in_heaven,2047,6617,29.0,849.0,4.6,0,1200,2183,270,563
155.0,8000.0,2711210.0,everything_must_go,40305,10517,86.0,981.0,6.4,0,1640,2184,200,166
81.0,624.0,1980338.0,zero_effect,12366,1209,151.0,385.0,7.0,507,561,1703,777,1428
204.0,23000.0,1082044.0,the_machinist,281649,24994,458.0,1000.0,7.7,21000,1142,344,306,34
19.0,722.0,1100000.0,light_sleeper,3665,1201,39.0,280.0,6.8,247,1218,2185,152,1429
163.0,10000.0,2445646.0,kill_the_messenger,32382,12897,99.0,963.0,7.0,13000,1641,410,778,119
248.0,967.0,2221809.0,rabbit_hole,40618,1582,144.0,289.0,7.0,0,1559,678,270,772
39.0,3000.0,296665.0,party_monster,12675,5185,158.0,971.0,6.3,0,1642,564,393,514
322.0,727.0,3219029.0,green_room,28845,1836,125.0,442.0,7.1,10000,1643,1685,779,1430
50.0,740.0,418689.0,the_oh_in_ohio,5494,1665,56.0,625.0,5.6,255,1644,2186,105,1431
12.0,578.0,830210.0,atlas_shrugged__who_is_john_galt_,1900,3382,56.0,435.0,4.4,0,1645,2187,383,501
83.0,387.0,1040879.0,bottle_rocket,54478,648,184.0,96.0,7.1,0,470,2188,539,1432
37.0,10000.0,326308.0,albino_alligator,6632,13718,69.0,1000.0,6.1,225,861,635,168,414
16.0,75.0,240425.0,gandhi__my_father,1311,172,25.0,45.0,7.4,133,1646,2189,406,1433
121.0,6.0,228830.0,standard_operating_procedure,3329,6,22.0,0.0,7.5,489,1647,2190,780,1434
24.0,311.0,23689877.0,out_of_the_blue,1599,498,27.0,59.0,7.2,274,1648,2191,270,1435
324.0,948.0,223615.0,tucker_and_dale_vs_evil,127842,2958,200.0,779.0,7.6,49000,1649,31,476,924
27.0,3000.0,124720.0,lovely__still,1560,4987,15.0,1000.0,7.3,777,1650,1009,17,191
9.0,197.0,23689877.0,tycoon,989,538,23.0,116.0,6.2,44,1651,2192,185,1436
31.0,1000.0,99147.0,desert_blue,1884,3207,28.0,697.0,6.2,69,1652,1115,270,990
35.0,889.0,84733.0,decoys,4041,2984,66.0,680.0,4.6,174,1653,2193,658,1437
371.0,432.0,65069140.0,the_visit,65299,1010,455.0,309.0,6.2,27000,93,2194,381,1438
133.0,343.0,65087.0,redacted,8824,408,108.0,29.0,6.2,559,209,2195,781,1439
13.0,811.0,16066.0,fascination,1207,1789,44.0,522.0,3.3,40,1654,2196,753,453
9.0,1000.0,23689877.0,saving_grace,3852,5203,47.0,1000.0,7.5,634,113,579,370,185
56.0,46.0,7556.0,area_51,7888,117,55.0,21.0,4.2,0,1655,2197,321,1440
191.0,331.0,23689877.0,sleep_tight,23756,526,48.0,93.0,7.2,0,1295,2198,327,1441
80.0,570.0,23689877.0,the_cottage,10056,1258,82.0,337.0,6.2,639,1656,2199,782,1442
19.0,866.0,23689877.0,dead_like_me__life_after_death,10734,3724,80.0,738.0,6.1,887,392,877,487,969
19.0,3000.0,23689877.0,farce_of_the_penguins,4322,10727,47.0,2000.0,4.2,419,1203,2200,783,374
110.0,695.0,23689877.0,flying_by,215,3217,2.0,617.0,4.5,38,1657,2201,677,756
38.0,1000.0,23689877.0,psych,67315,4092,127.0,922.0,8.4,0,113,1883,656,1157
44.0,745.0,37440.0,rudderless,12672,1986,60.0,508.0,7.5,0,1658,253,379,852
3.0,979.0,23689877.0,henry___me,83,2509,1.0,732.0,6.7,165,1659,2202,228,149
6.0,989.0,23689877.0,christmas_eve,1091,3514,15.0,970.0,5.1,0,1503,411,125,282
110.0,708.0,23689877.0,we_have_your_husband,216,3059,3.0,699.0,5.5,58,1340,2203,168,1443
64.0,12000.0,23689877.0,dying_of_the_light,6964,12676,47.0,316.0,4.4,0,1218,2204,306,76
8.0,1000.0,23689877.0,born_of_war,237,1681,3.0,266.0,4.4,190,1660,2205,149,1444
64.0,1000.0,23689877.0,capricorn_one,15988,5191,153.0,849.0,6.8,2000,177,786,222,1445
2.0,975.0,23689877.0,should_ve_been_romeo,38,4991,2.0,900.0,6.7,35,1661,2206,200,311
110.0,784.0,23689877.0,running_forever,8,3021,156.0,763.0,8.6,49,1662,2207,784,1446
35.0,40000.0,23689877.0,yoga_hosers,849,46115,4.0,3000.0,4.8,0,609,812,499,1
21.0,741.0,23689877.0,navy_seals_vs._zombies,928,2849,14.0,615.0,3.4,0,1663,2208,397,1447
99.0,61.0,617228.0,i_served_the_king_of_england,6183,92,27.0,12.0,7.4,1000,1664,2209,785,1448
115.0,595.0,274385.0,soul_kitchen,29203,1519,26.0,486.0,7.3,0,1665,409,200,1449
104.0,3000.0,24475416.0,sling_blade,72443,3967,309.0,324.0,8.0,0,515,718,270,226
195.0,874.0,209696.0,the_awakening,46347,2363,112.0,579.0,6.5,10000,1666,317,381,348
303.0,1000.0,47277326.0,hostel,138814,2990,1516.0,1000.0,5.9,0,1480,2210,429,544
122.0,1000.0,1247453.0,tristram_shandy__a_cock_and_bull_story,11202,3690,123.0,887.0,6.8,750,790,881,200,250
359.0,982.0,1729969.0,take_shelter,68211,1520,219.0,463.0,7.4,14000,1008,761,306,1450
130.0,968.0,1705139.0,lady_in_white,4695,2545,69.0,733.0,6.7,0,1667,2211,208,1451
64.0,10000.0,238774.0,driving_lessons,9611,11703,70.0,838.0,6.8,864,1668,1536,200,115
13.0,927.0,23689877.0,let_s_kill_ward_s_wife,4247,2469,11.0,833.0,5.4,0,1669,2212,70,792
159.0,237.0,8025872.0,the_texas_chainsaw_massacre_2,19234,302,258.0,28.0,5.5,0,624,2213,476,1452
54.0,773.0,23689877.0,pat_garrett___billy_the_kid,13467,2409,106.0,476.0,7.4,0,1563,2214,786,630
440.0,33000.0,778565.0,only_god_forgives,83234,34779,475.0,1000.0,5.7,30000,1099,333,152,350
7.0,226.0,23689877.0,camping_sauvage,262,286,6.0,40.0,5.4,11,1670,2215,270,390
4.0,571.0,23689877.0,without_men,1427,2006,12.0,345.0,3.2,491,1671,1690,125,1453
1.0,5.0,23689877.0,barfi,57,5,1.0,0.0,7.1,2,1672,2216,127,1454
